row,pair_id,cve_id,cwe_id(정답),commit/출처,language,정답,우리_판정,우리_CWE,우리_정답여부,우리_사유,Claude_판정,Claude_CWE,Claude_정답여부,Claude_사유
383,,CVE-2023-2675,CWE-307,2023-11-07T04:13Z,TypeScript,vuln,vuln,CWE-863,O,"The product performs an authorization check when an actor attempts to access a resource or perform an action, but it does not correctly perform the check. This allows attackers to bypass intended acce",vuln,CWE-522,O,Auth credentials handling via this.auth() with unclear transport security enforcement could expose credentials if not properly using HTTPS.
384,,CVE-2023-2675,CWE-307,2023-11-07T04:13Z,TypeScript,safe,vuln,CWE-863,X,"The product performs an authorization check when an actor attempts to access a resource or perform an action, but it does not correctly perform the check. This allows attackers to bypass intended acce",vuln,CWE-497,X,"User data is spread and posted without validation/sanitization, potentially exposing unintended fields to the API endpoint."
385,,CVE-2023-4508,CWE-824,2023-08-24T23:15Z,C,vuln,vuln,CWE-416,O,"The product reuses or references memory after it has been freed. At some point afterward, the memory may be allocated again and saved in another pointer, while the original pointer references a locati",vuln,CWE-416,O,"fd->filename is freed but not set to NULL, allowing later use or double-free of the dangling pointer."
386,,CVE-2023-4508,CWE-824,2023-08-24T23:15Z,C,safe,vuln,CWE-416,X,"The product reuses or references memory after it has been freed. At some point afterward, the memory may be allocated again and saved in another pointer, while the original pointer references a locati",vuln,CWE-416,X,"fd->filename is freed but pointer may still be referenced/reused elsewhere, risking use-after-free or double-free."
387,,CVE-2023-28366,CWE-401,2023-09-01T16:15Z,C,vuln,vuln,CWE-416,O,"The product reuses or references memory after it has been freed. At some point afterward, the memory may be allocated again and saved in another pointer, while the original pointer references a locati",vuln,CWE-476,O,"mosquitto__malloc() result for msg and stored->payload/topic are used without NULL checks before memcmp/strcmp, allowing a crash if allocation fails or payload is NULL."
388,,CVE-2023-28366,CWE-401,2023-09-01T16:15Z,C,safe,safe,,O,NONE,vuln,CWE-401,X,"Broker fails to release stored QoS 2 message state when clients resend duplicate message IDs without acknowledging PUBREC, allowing memory exhaustion via repeated duplicate PUBLISH packets."
389,,CVE-2023-5632,CWE-834,2023-10-18T09:15Z,C,safe,safe,,O,NONE,safe,,O,Code snippet is too limited to determine any security vulnerability; it only checks a pointer and calls a function.
390,,CVE-2017-20187,CWE-74,2023-11-05T21:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,safe,,X,"Snippet only formats a string with name/email; no visible injection, output, or unsafe operation."
391,,CVE-2017-20187,CWE-74,2023-11-05T21:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-93,X,"The sanitization only strips '<>,@' but not CR/LF or other control characters, allowing potential email header injection via crafted name/email input."
392,,CVE-2023-6730,CWE-502,2023-12-19T13:15Z,Python,vuln,safe,,X,NONE,vuln,CWE-502,O,"Uses pickle.dump/load for index metadata and passages files, which is unsafe if these files originate from or are accessible to untrusted sources."
393,,CVE-2023-6730,CWE-502,2023-12-19T13:15Z,Python,safe,safe,,O,NONE,vuln,CWE-502,X,"Code uses pickle.load gated only by an environment variable flag, allowing arbitrary code execution if untrusted pickle data is loaded with TRUST_REMOTE_CODE set to True."
394,,CVE-2024-3568,CWE-502,2024-04-10T17:15Z,Python,vuln,vuln,CWE-502,O,The product deserializes untrusted data without sufficiently verifying that the resulting data will be valid.,vuln,CWE-502,O,"pickle.load is used on extra_data.pickle from a downloaded repo, allowing arbitrary code execution if the repo is malicious or compromised."
395,,CVE-2011-10004,CWE-434,2023-10-17T00:15Z,PHP,vuln,vuln,CWE-434,O,The manipulation leads to unrestricted upload.,vuln,CWE-434,O,"File type is checked only via client-supplied MIME type (spoofable) with no extension whitelist or content validation, allowing malicious PHP/script uploads leading to remote code execution."
396,,CVE-2011-10004,CWE-434,2023-10-17T00:15Z,PHP,safe,vuln,CWE-434,X,The manipulation leads to unrestricted upload.,vuln,CWE-434,X,"File type is checked only via client-supplied MIME type ($file['type']), not actual content, allowing malicious PHP files to be uploaded and executed on the server."
397,,CVE-2023-3668,CWE-116,2023-07-14T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-20,X,"Validation relies solely on key whitelisting and generic Validate::validate() calls without context-specific constraints, potentially allowing insufficiently sanitized values through if the validation"
398,,CVE-2023-4829,CWE-79,2023-10-13T13:15Z,PHP,vuln,safe,,X,NONE,vuln,CWE-20,O,"Validation relies on unverified custom Validate::validate logic and regex, with no context shown on output encoding, risking injection if validation is insufficient."
399,,CVE-2023-4829,CWE-79,2023-10-13T13:15Z,PHP,safe,safe,,O,NONE,safe,,O,"Input is validated via regex-based Validate::validate() calls before use, with no evident unsafe operations shown in this snippet."
400,,CVE-2023-5564,CWE-79,2023-10-13T01:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"`userinfo.custom_notes` is piped through `nl2br|raw`, bypassing Twig auto-escaping and rendering unsanitized user-supplied content as raw HTML, enabling stored XSS."
401,,CVE-2023-6069,CWE-59,2023-11-10T01:15Z,PHP,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-22,O,"User-controlled $path/$completedomain concatenated into filesystem paths without visible sanitization, risking directory traversal outside documentroot."
402,,CVE-2023-6069,CWE-59,2023-11-10T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-22,X,"The prefix-based substr() comparison for $fixed_homedir can be bypassed by a sibling directory sharing the same prefix (e.g. /home/customer vs /home/customer2), allowing symlink/path traversal outside"
403,,CVE-2023-43256,CWE-22,2023-09-25T14:15Z,JavaScript,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",safe,,X,Code snippet is incomplete test scaffolding with no discernible security-relevant logic to analyze.
404,,CVE-2023-43256,CWE-22,2023-09-25T14:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-22,X,
405,,CVE-2023-42809,CWE-502,2023-10-04T20:15Z,Java,vuln,vuln,CWE-502,O,The product deserializes untrusted data without sufficiently verifying that the resulting data will be valid.,vuln,CWE-502,O,Use of ObjectInputStream to deserialize data without validation allows arbitrary code execution via crafted serialized objects.
406,,CVE-2023-42809,CWE-502,2023-10-04T20:15Z,Java,safe,safe,,O,NONE,vuln,CWE-502,X,"resolveProxyClass bypasses the allowedClasses whitelist check applied only to resolveClass, allowing arbitrary proxy interface loading during deserialization."
407,,CVE-2016-15035,CWE-79,2023-08-28T04:15Z,JavaScript,vuln,vuln,CWE-79,O,The manipulation leads to cross site scripting.,vuln,CWE-79,O,"Untrusted data (username, message, zeitpunkt, sex, etc.) is inserted directly into HTML via jQuery.html() without sanitization, allowing script injection."
408,,CVE-2016-15035,CWE-79,2023-08-28T04:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-79,X,"User-controlled data (username, message, sex, istEinAdmin, farbe, weight, style) is inserted via .html() with insufficient sanitization from iArt_ChangeMarkup, allowing script/HTML injection."
409,,CVE-2023-52082,CWE-89,2023-12-28T16:16Z,PHP,vuln,safe,,X,NONE,vuln,CWE-89,O,"$sql_with_bindings is concatenated directly into an EXPLAIN query without parameterization, allowing SQL injection if it contains unsanitized user input."
410,,CVE-2023-52082,CWE-89,2023-12-28T16:16Z,PHP,safe,safe,,O,NONE,vuln,CWE-89,X,"$query->sql is concatenated directly into raw EXPLAIN query string instead of using parameter binding, allowing SQL injection if sql is user-influenced."
411,,CVE-2023-40168,CWE-863,2023-08-17T20:15Z,JavaScript,vuln,safe,,X,NONE,vuln,CWE-22,O,"The rootFileURL check uses startsWith on a string, which can be bypassed with a crafted path like `file:///root/../../etc/passwd` or sibling directories sharing the same prefix (e.g., `file:///rootEvi"
412,,CVE-2023-40168,CWE-863,2023-08-17T20:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-346,X,"The bypass-cors setting, when enabled via IPC, sets 'access-control-allow-origin: *' on all XHR responses from file:// origins, allowing malicious local content to read cross-origin responses from any"
413,,CVE-2023-40168,CWE-863,2023-08-17T20:15Z,JavaScript,vuln,safe,,X,NONE,vuln,CWE-668,O,"Custom privileged schemes lack explicit security restrictions (e.g., secure, standard, corsEnabled flags), potentially allowing unintended fetch access to local resources."
414,,CVE-2023-40168,CWE-863,2023-08-17T20:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-183,X,"file: path check uses startsWith(__dirname) without separator/normalization, allowing sibling directory traversal (e.g., __dirname+""-evil"") to bypass the intended restriction."
415,,CVE-2023-40168,CWE-863,2023-08-17T20:15Z,JavaScript,vuln,safe,,X,NONE,vuln,CWE-22,O,"The file:// URL check uses `pathname.startsWith(__dirname)` without ensuring a path separator boundary, allowing sibling directories with a similar prefix (e.g., __dirname + ""-evil"") to bypass the res"
416,,CVE-2023-38691,CWE-287,2023-08-04T17:15Z,TypeScript,safe,safe,,O,NONE,vuln,CWE-625,X,"The regex uses unbounded greedy matching without anchors, potentially allowing malformed MXIDs or unexpected input to pass validation."
417,,CVE-2023-3765,CWE-36,2023-07-19T01:15Z,Python,vuln,vuln,CWE-78,O,"The product constructs all or part of an OS command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modi",vuln,CWE-78,O,"User-influenced values (local_uri, input_path, output_path, content_type, host, port) are interpolated into a shell command string and executed, allowing injection if any value contains malicious shel"
418,,CVE-2023-3765,CWE-36,2023-07-19T01:15Z,Python,safe,safe,,O,NONE,vuln,CWE-78,X,"predict_cmd and host/address values are joined into a shell string executed via execute(), and shlex.quote used inconsistently allows injection through model-uri or other unquoted parameters."
419,,CVE-2023-6568,CWE-79,2023-12-07T05:15Z,Python,vuln,vuln,CWE-79,O,The manipulation leads to cross site scripting.,vuln,CWE-79,O,"The content_type value is reflected unescaped into the response body, allowing potential XSS if it originates from user-controlled input."
420,,CVE-2023-6568,CWE-79,2023-12-07T05:15Z,Python,safe,safe,,O,NONE,vuln,CWE-346,X,"Content-Type validation only checks header value against an allowlist but does not enforce CSRF protections, allowing potential cross-origin requests if relied upon as sole security control."
421,,CVE-2023-6709,CWE-1336,2023-12-12T04:15Z,Python,vuln,vuln,CWE-74,O,"The product constructs all or part of a command, data structure, or record using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special e",vuln,CWE-1336,O,"Rendering self.template with Jinja2 without sandboxing allows SSTI if template content is user-influenced, leading to potential RCE."
422,,CVE-2023-6709,CWE-1336,2023-12-12T04:15Z,Python,safe,safe,,O,NONE,vuln,CWE-1336,X,"Even with SandboxedEnvironment, known sandbox escape techniques can allow SSTI if template content is user-controlled."
423,,CVE-2023-6753,CWE-22,2023-12-13T00:15Z,Python,vuln,safe,,X,NONE,vuln,CWE-22,O,"Filename from Content-Disposition header is validated via _is_path, but implementation details of that check are unverified, risking incomplete path traversal protection."
424,,CVE-2023-6753,CWE-22,2023-12-13T00:15Z,Python,safe,safe,,O,NONE,vuln,CWE-22,X,"Filename validation via _is_path may not reliably detect all path traversal patterns (e.g., Windows-style backslashes) in the Content-Disposition header, risking file writes outside intended directory"
425,,CVE-2023-6831,CWE-22,2023-12-15T01:15Z,Python,vuln,safe,,X,NONE,vuln,CWE-22,O,This is test code validating path traversal protections; no actual vulnerability exists here as it tests the validate_path_is_safe function's defenses against malicious paths.
426,,CVE-2023-6831,CWE-22,2023-12-15T01:15Z,Python,safe,safe,,O,NONE,vuln,CWE-22,X,This is test code validating path traversal protections; no actual vulnerability exists but confirms the underlying validate_path_is_safe function is security-critical.
427,,CVE-2023-6974,CWE-918,2023-12-20T06:15Z,Python,vuln,vuln,CWE-20,O,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly.",vuln,CWE-918,O,"session.request uses a dynamically supplied url/method without validation, risking SSRF if inputs are attacker-influenced."
